 Title,Date,Duration,Exercise,"Superset id",Weight,Reps,Distance,Time,"Set Type"
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Lever Standing Calf Raise",,240.000,25,,,NORMAL_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Lever Standing Calf Raise",,240.000,25,,,NORMAL_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Lever Standing Calf Raise",,240.000,25,,,NORMAL_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Standing Crunch ",,155.000,30,null,null,NORMAL_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Standing Crunch ",,155.000,30,null,null,NORMAL_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Standing Crunch ",,155.000,30,null,null,NORMAL_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Standing Crunch ",,155.000,30,null,null,NORMAL_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Side Crunch",,95.000,20,,,RIGHT_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Side Crunch",,95.000,20,,,LEFT_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Side Crunch",,90.000,20,,,RIGHT_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Side Crunch",,90.000,20,,,LEFT_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Side Crunch",,90.000,20,,,RIGHT_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Side Crunch",,90.000,20,,,LEFT_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Side Crunch",,90.000,20,,,RIGHT_SET
"samedi 26 juil 25 biceps triceps pecs","2025-07-26 20:33:49",02:09:29,"Cable Side Crunch",,90.000,20,,,LEFT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Lateral Raise",,5.000,30,null,null,WARMUP_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Rear Delt Fly ",,5.000,30,null,null,WARMUP_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Bent Over Row",,5.000,30,,,WARMUP_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Hyght Dumbbell Fly ",,5.000,30,null,null,WARMUP_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Front Raise",,5.000,30,null,null,WARMUP_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Chest Supported Lateral Raises",,42.500,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Chest Supported Lateral Raises",,40.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Chest Supported Lateral Raises",,37.500,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Chest Supported Lateral Raises",,35.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Rear Delt Fly ",,75.000,12,null,null,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Rear Delt Fly ",,70.000,15,null,null,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Rear Delt Fly ",,65.000,12,null,null,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Rear Delt Fly ",,60.000,12,null,null,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Straight Arm Pullover ",,50.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Straight Arm Pullover ",,50.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Straight Arm Pullover ",,50.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Dumbbell Straight Arm Pullover ",,50.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Standing Rear Delt Row ",,105.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Standing Rear Delt Row ",,100.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Standing Rear Delt Row ",,95.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Standing Rear Delt Row ",,90.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Seated One Arm Alternate Row",,75.000,15,,,RIGHT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Seated One Arm Alternate Row",,75.000,15,,,LEFT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Seated One Arm Alternate Row",,80.000,15,,,RIGHT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Seated One Arm Alternate Row",,80.000,15,,,LEFT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Seated One Arm Alternate Row",,85.000,15,,,RIGHT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Seated One Arm Alternate Row",,85.000,15,,,LEFT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Seated One Arm Alternate Row",,90.000,15,,,RIGHT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Cable Seated One Arm Alternate Row",,90.000,15,,,LEFT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Lateral Wide Pulldown",,210.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Lateral Wide Pulldown",,210.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Lateral Wide Pulldown",,210.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Lateral Wide Pulldown",,210.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Seated Calf Raise ",,40.000,30,null,null,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Seated Calf Raise ",,40.000,25,null,null,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Seated Calf Raise ",,40.000,30,null,null,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Seated Calf Raise ",,40.000,25,null,null,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Seated Shoulder Press",,95.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Seated Shoulder Press",,95.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Seated Shoulder Press",,95.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Seated Shoulder Press",,95.000,20,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Trunk Rotation",,120.000,15,null,null,RIGHT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Trunk Rotation",,120.000,15,null,null,LEFT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Trunk Rotation",,115.000,15,null,null,RIGHT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Trunk Rotation",,115.000,15,null,null,LEFT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Trunk Rotation",,110.000,15,null,null,RIGHT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Trunk Rotation",,110.000,15,null,null,LEFT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Trunk Rotation",,105.000,15,null,null,RIGHT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Lever Trunk Rotation",,105.000,15,null,null,LEFT_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Ab Roller Crunch",,,30,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Ab Roller Crunch",,,30,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Ab Roller Crunch",,,30,,,NORMAL_SET
"\u00C9paules dos 22 juill 2025","2025-07-22 22:13:56",02:31:49,"Ab Roller Crunch",,,30,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Dumbbell Lateral Raise",,5.000,30,null,null,WARMUP_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Dumbbell Bent Over Row",,5.000,30,null,null,WARMUP_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Dumbbell Rear Delt Fly ",,5.000,30,null,null,WARMUP_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Hyght Dumbbell Fly ",,5.000,30,null,null,WARMUP_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Front Raise",,5.000,30,null,null,WARMUP_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Seated Fly",,180.000,20,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Seated Fly",,175.000,20,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Seated Fly",,170.000,20,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Seated Fly",,165.000,20,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Seated Dip",,165.000,20,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Seated Dip",,160.000,20,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Seated Dip",,155.000,20,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Seated Dip",,150.000,20,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Standing Fly",,190.000,20,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Standing Fly",,190.000,20,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Standing Fly",,190.000,20,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Standing Fly",,190.000,20,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Incline Chest Press",,110.000,15,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Incline Chest Press",,120.000,15,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Incline Chest Press",,130.000,15,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Incline Chest Press",,140.000,15,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Preacher Curl",,45.000,15,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Preacher Curl",,45.000,15,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Preacher Curl",,45.000,15,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Preacher Curl",,45.000,15,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Incline Triceps Extension",,65.000,12,,,FAILURE_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Incline Triceps Extension",,55.000,15,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Incline Triceps Extension",,50.000,15,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Incline Triceps Extension",,45.000,20,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Dumbbell Seated Curl",,35.000,15,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Dumbbell Seated Curl",,35.000,15,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Dumbbell Seated Curl",,35.000,15,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Dumbbell Seated Curl",,35.000,15,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"One Arm Side Triceps Pushdown",,35.000,20,null,null,LEFT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"One Arm Side Triceps Pushdown",,35.000,20,null,null,RIGHT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"One Arm Side Triceps Pushdown",,35.000,20,null,null,LEFT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"One Arm Side Triceps Pushdown",,35.000,20,null,null,RIGHT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"One Arm Side Triceps Pushdown",,35.000,20,null,null,LEFT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"One Arm Side Triceps Pushdown",,35.000,20,null,null,RIGHT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"One Arm Side Triceps Pushdown",,35.000,20,null,null,LEFT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"One Arm Side Triceps Pushdown",,35.000,20,null,null,RIGHT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Twist",,80.000,20,null,null,RIGHT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Twist",,80.000,20,null,null,LEFT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Twist",,75.000,20,null,null,RIGHT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Twist",,75.000,20,null,null,LEFT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Twist",,70.000,20,null,null,RIGHT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Twist",,70.000,20,null,null,LEFT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Twist",,65.000,20,null,null,RIGHT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Twist",,65.000,20,null,null,LEFT_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Standing Crunch ",,155.000,50,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Standing Crunch ",,155.000,50,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Cable Standing Crunch ",,155.000,50,null,null,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Standing Calf Raise",,240.000,30,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Standing Calf Raise",,240.000,30,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Standing Calf Raise",,240.000,30,,,NORMAL_SET
"samedi 19 juil 25 biceps triceps pecs","2025-07-19 20:02:02",02:18:50,"Lever Standing Calf Raise",,240.000,30,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Lateral Raise",,5.000,30,null,null,WARMUP_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Rear Delt Fly ",,5.000,30,null,null,WARMUP_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Bent Over Row",,5.000,30,,,WARMUP_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Hyght Dumbbell Fly ",,5.000,30,null,null,WARMUP_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Front Raise",,5.000,30,null,null,WARMUP_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Chest Supported Lateral Raises",,42.500,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Chest Supported Lateral Raises",,40.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Chest Supported Lateral Raises",,37.500,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Chest Supported Lateral Raises",,35.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Rear Delt Fly ",,145.000,12,null,null,RIGHT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Rear Delt Fly ",,145.000,12,null,null,LEFT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Rear Delt Fly ",,140.000,15,null,null,RIGHT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Rear Delt Fly ",,140.000,15,null,null,LEFT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Rear Delt Fly ",,135.000,20,null,null,RIGHT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Rear Delt Fly ",,135.000,20,null,null,LEFT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Rear Delt Fly ",,130.000,20,null,null,RIGHT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Rear Delt Fly ",,130.000,20,null,null,LEFT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Straight Arm Pullover ",,50.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Straight Arm Pullover ",,50.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Straight Arm Pullover ",,50.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Dumbbell Straight Arm Pullover ",,50.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Cable Standing Rear Delt Row ",,85.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Cable Standing Rear Delt Row ",,90.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Cable Standing Rear Delt Row ",,95.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Cable Standing Rear Delt Row ",,100.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Cable Seated One Arm Alternate Row",,65.000,15,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Cable Seated One Arm Alternate Row",,65.000,15,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Cable Seated One Arm Alternate Row",,65.000,15,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Cable Seated One Arm Alternate Row",,65.000,15,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Lateral Wide Pulldown",,155.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Lateral Wide Pulldown",,165.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Lateral Wide Pulldown",,175.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Lateral Wide Pulldown",,185.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Seated Shoulder Press",,95.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Seated Shoulder Press",,95.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Seated Shoulder Press",,95.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Seated Shoulder Press",,95.000,20,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Seated Calf Raise ",,40.000,30,null,null,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Seated Calf Raise ",,40.000,25,null,null,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Seated Calf Raise ",,40.000,25,null,null,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Seated Calf Raise ",,40.000,25,null,null,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Trunk Rotation",,120.000,15,null,null,RIGHT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Trunk Rotation",,120.000,15,null,null,LEFT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Trunk Rotation",,115.000,15,null,null,RIGHT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Trunk Rotation",,115.000,15,null,null,LEFT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Trunk Rotation",,110.000,15,null,null,RIGHT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Trunk Rotation",,110.000,15,null,null,LEFT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Trunk Rotation",,105.000,15,null,null,RIGHT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Lever Trunk Rotation",,105.000,15,null,null,LEFT_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Ab Roller Crunch",,,30,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Ab Roller Crunch",,,30,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Ab Roller Crunch",,,30,,,NORMAL_SET
"\u00C9paules dos 17 juill 2025","2025-07-17 21:13:24",02:13:59,"Ab Roller Crunch",,,30,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Dumbbell Lateral Raise",,5.000,30,null,null,WARMUP_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Dumbbell Bent Over Row",,5.000,30,null,null,WARMUP_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Dumbbell Rear Delt Fly ",,5.000,30,null,null,WARMUP_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Hyght Dumbbell Fly ",,5.000,30,null,null,WARMUP_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Front Raise",,5.000,30,null,null,WARMUP_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Seated Fly",,165.000,20,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Seated Fly",,160.000,20,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Seated Fly",,155.000,20,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Seated Fly",,150.000,20,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Seated Dip",,165.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Seated Dip",,160.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Seated Dip",,155.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Seated Dip",,150.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Standing Fly",,165.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Standing Fly",,170.000,20,null,null,NORMAL_SET
